Uplands, 3900
Ormond, 3204
Moreland West, 3055
Freshwater Creek, 3216
Marysville, 3779
Emu, 3475
Mount Eliza, 3930
Gladysdale, 3797
Camberwell South, 3124
Frankston East, 3199
Fawcett, 3714
Wallan East, 3756
Nicholson, 3882
Cundare, 3251
Lake Buloke, 3480
Bonshaw, 3352
Dreeite, 3249
Kancoona, 3691
Wirrate, 3608
Koo Wee Rup, 3981
Springbank, 3352
Beazleys Bridge, 3478
Iguana Creek, 3875
Wunghnu, 3635
Joel Joel, 3384
Cudgewa, 3705
Arcadia South, 3631
Warragul, 3820
Weerite, 3260
Turoar, 3546
Mill Park, 3082
Maribyrnong, 3032
Kerang, 3579
Colbrook, 3342
Tullamarine, 3043
Melton, 3337
Fentons Creek, 3518
Homewood, 3717
Petticoat Creek, 3233
Middle Camberwell, 3124
Cornella, 3551
Cosgrove, 3631
Wail, 3401
Tongala, 3621
Dales Creek, 3341
Yarra Glen, 3775
Ironbark, 3550
Mckinnon, 3204
Salisbury West, 3517
Deans Marsh, 3235
Terang, 3264
Wyuna, 3620
Neerim Junction, 3832
Woorinen South, 3588
Sheans Creek, 3666
Matlock, 3723
Reedy Creek, 3658
Lake Charm, 3581
Gellibrand Lower, 3237
Essendon West, 3040
Cobram, 3644
Trafalgar East, 3824
Miowera, 3862
Mitcham, 3132
Beaumaris, 3193
Winton, 3673
Happy Valley, 3360
Docklands, 3008
Katandra, 3634
Jeruk, 3527
Wyuna East, 3620
Rodborough, 3465
Point Leo, 3916
Crossley, 3283
Chepstowe, 3351
Clydebank, 3851
Sargood, 3858
Argyle, 3523
Maryborough, 3465
Birdwoodton, 3505
Homebush, 3465
Pearsondale, 3851
Painswick, 3551
Alma, 3465
Teddywaddy West, 3525
Ardmona, 3629
Derrinal, 3523
Kerang East, 3579
Gherang, 3240
Indigo Valley, 3688
Wildwood, 3429
Niddrie, 3042
Warrnambool, 3280
Bobinawarrah, 3678
Bruces Creek, 3757
Heathcote Junction, 3758
Cabbage Tree Creek, 3889
Dromana, 3936
Toolamba West, 3614
Calrossie, 3971
Point Lonsdale, 3225
Quandong, 3030
Mount Beauty, 3699
Glenormiston South, 3265
Jancourt East, 3266
Duverney, 3323
Bullaharre, 3266
Irishtown, 3451
Carlyle, 3685
Carlton North, 3054
Lake Wendouree, 3350
Terrick Terrick, 3575
Springmount, 3364
Lake Mundi, 3312
Wootong Vale, 3315
Sassafras Gully, 3787
East Sale, 3852
Ninyeunook, 3540
Suggan Buggan, 3885
Barunah Plains, 3329
Campaspe West, 3564
Merrigum, 3618
Langkoop, 3318
Bingo Munjie, 3898
Tatura East, 3616
Moutajup, 3294
Ovens, 3738
Pipers Creek, 3444
Dingley Village, 3172
Little Desert, 3418
Wandown, 3549
Flynns Creek, 3844
Bornes Hill, 3379
Wangaratta South, 3678
Braybrook, 3019
Maindample, 3723
Fernshaw, 3778
Doveton, 3177
Ocean Grove, 3226
Big Pats Creek, 3799
Bundalong, 3730
Sea Lake, 3533
Giffard West, 3851
Lillico, 3820
Stockdale, 3862
Hexham, 3273
Kimbolton, 3551
Kaarimba, 3635
Moolerr, 3478
Koondrook, 3580
Cannie, 3540
Cobbannah, 3862
Macks Creek, 3971
Pilchers Bridge, 3551
Yielima, 3638
Dunneworthy, 3377
Clayton South, 3169
Drouin South, 3818
Fiskville, 3342
Keilor Park, 3042
Macleod, 3085
Carrajung Lower, 3844
Noradjuha, 3409
Glengarry West, 3854
Branditt, 3630
Reedy Flat, 3895
Glenrowan West, 3675
Kinglake Central, 3757
Tamleugh, 3669
Amor, 3825
Runnymede, 3559
Concongella, 3381
Nandaly, 3533
Dadswells Bridge, 3385
Bolwarra, 3305
Southbank, 3006
Watsonia, 3087
Murtoa, 3390
Reedy Dam, 3395
Deer Park North, 3023
Yatchaw, 3301
Chewton, 3451
Howes Creek, 3723
Tyrrell, 3533
Flaggy Creek, 3875
Arawata, 3951
Northland Centre, 3072
Christies, 3962
Moyhu, 3732
Westmere, 3351
Dandenong East, 3175
Harkness, 3337
Bungalally, 3401
Korobeit, 3341
Whittington, 3219
Seddon West, 3011
Mildura East, 3500
Lima, 3673
Fernihurst, 3518
Kingsbury, 3083
Kyvalley, 3621
East Bairnsdale, 3875
Surrey Hills South, 3125
Ashbourne, 3442
Lysterfield South, 3156
Wantirna South, 3152
Tarrenlea, 3315
Morrl Morrl, 3381
Mia Mia, 3444
Hiamdale, 3847
Clifton Creek, 3875
Surf Beach, 3922
Strangways, 3461
Underbool, 3509
Narrawong, 3285
Brighton East, 3187
Shelley, 3701
Maddingley, 3340
Craigie, 3465
Lyndhurst, 3975
Serpentine, 3517
Curyo, 3483
Stirling, 3893
Merricks North, 3926
Golden Point, 3465
Cranbourne North, 3977
Riverside, 3401
Willow Grove, 3825
Nyerimilang, 3909
Yarragon, 3823
Kotupna, 3638
Bellbridge, 3691
Sylvaterre, 3575
Nurrabiel, 3401
Tanjil South, 3825
Springhurst, 3682
Seaholme, 3018
Cressy, 3322
The Gurdies, 3984
Wallace, 3352
Gymbowen, 3401
Tremont, 3785
Lascelles, 3487
Moonee Ponds, 3039
Merlynston, 3058
Shays Flat, 3377
Scoresby, 3179
Daltons Bridge, 3568
Lake Eildon, 3713
Leopold, 3224
Willowmavin, 3764
Dellicknora, 3888
Club Terrace, 3889
Benwerrin, 3235
Daylesford, 3460
Bellview, 3945
Jack River, 3971
Derrimut, 3026
Dergholm, 3312
Camberwell, 3124
Swifts Creek, 3896
Ballyrogan, 3375
Sutherland, 3478
Sale North, 3850
Mepunga East, 3277
Burnside Heights, 3023
Werneth, 3352
Myola, 3551
Victoria Point, 3294
Yallourn, 3825
Havilah, 3737
Bittern, 3918
Langsborough, 3971
Bo Peep, 3351
Bayindeen, 3375
Hoddles Creek, 3139
Nullawarre, 3268
Staughton Vale, 3340
Dumbalk, 3956
Bonegilla, 3691
Strathmore Heights, 3041
Greythorn, 3104
Glenaladale, 3864
Bulga, 3586
Joyces Creek, 3364
Keely, 3568
Wedderburn Junction, 3518
Mount Eccles South, 3953
Vermont, 3133
Princetown, 3269
Rokewood, 3330
Melbourne, 3004
Millgrove, 3799
Gellibrand, 3239
Lansell Plaza, 3555
Woods Point, 3723
Mooroopna, 3629
Carapooee, 3478
Doncaster East, 3109
Miram, 3415
Quambatook, 3540
Boolite, 3392
Fyans Creek, 3381
Lancefield, 3435
Hazelwood South, 3840
Ninda, 3533
Foster, 3960
Bet Bet, 3472
Traralgon, 3844
Woodhouse, 3294
Enfield, 3352
Pirron Yallock, 3249
Clonbinane, 3658
Doncaster, 3108
Whipstick, 3556
Dargo, 3862
Bunding, 3342
Newhaven, 3925
Weatherboard, 3352
Tuerong, 3915
Freeburgh, 3741
Waggarandall, 3646
Woodstock On Loddon, 3551
Sunshine North, 3020
Strathmerton, 3641
Yapeen, 3451
Separation Creek, 3234
Running Creek, 3691
Boxwood, 3725
Oak Park, 3046
Thornton, 3712
Black Range, 3381
Woorarra, 3962
Meadow Creek, 3678
The Cove, 3268
Skipton, 3361
Woosang, 3518
Fairy Dell, 3561
Port Campbell, 3269
Lawler, 3480
Boorhaman East, 3678
Blairgowrie, 3942
Arapiles, 3409
Cheshunt, 3678
Myers Flat, 3556
Dunearn, 3175
Clover Flat, 3315
Corack East, 3480
Blackwood Forest, 3992
Mepunga, 3277
Nowhere Creek, 3469
Victoria Valley, 3294
Warrenbayne, 3670
Baw Baw, 3833
Mid Valley, 3840
Kennington, 3550
Branxholme, 3302
Strathbogie, 3666
Everton, 3678
Balmoral, 3407
Lah, 3393
Merton, 3715
Curdievale, 3268
Springvale, 3171
Natte Yallock, 3465
Thornbury, 3071
Macorna, 3579
Dandongadale, 3737
Ayrford, 3268
Gelliondale, 3971
Happy Valley, 3549
Wodonga Plaza, 3690
Ivanhoe, 3079
Balwyn, 3103
Bullioh, 3700
Kolora, 3265
Fernvale, 3701
Mitta Mitta, 3701
Flowerdale, 3717
Halls Gap, 3381
Robinvale, 3549
Kalpienung, 3529
Jordanville, 3148
Wandin East, 3139
Ravenhall, 3023
Allambee, 3823
Rosewhite, 3737
Icy Creek, 3833
Beulah, 3395
Rich Avon East, 3480
Cape Clear, 3351
Merbein South, 3505
Nambrok, 3847
Denver, 3461
Burnley, 3121
Long Gully, 3550
Mount Cottrell, 3024
Lake Gardens, 3355
Invergordon, 3636
Bullarto, 3461
Rokeby, 3821
Mount Bute, 3324
Ombersley, 3241
Majorca, 3465
Ballendella, 3561
Toora North, 3962
Karramomus, 3631
Melville Forest, 3315
Pakenham, 3810
Whroo, 3612
Seaspray, 3851
Junction Village, 3977
Macs Cove, 3723
Fiery Flat, 3518
Myamyn, 3304
Peronne, 3413
Bullumwaal, 3875
Lang Lang East, 3984
Tresco, 3583
Flinders, 3929
Ferny Creek, 3786
Winjallok, 3380
Broughton, 3418
Portland, 3305
Footscray, 3011
Cobains, 3851
Bochara, 3301
Taminick, 3675
Nyora, 3987
Lake Marmal, 3525
Marraweeney, 3669
Tubbut, 3888
Thomson, 3825
Laceby, 3678
Brunswick South, 3055
Yambuna, 3621
Wensleydale, 3241
Winter Valley, 3358
Ballarat, 3350
Fryerstown, 3451
Balmattum, 3666
Weering, 3251
Narracan, 3824
Kilmany, 3851
Buffalo, 3958
Eildon, 3713
Yarraville West, 3013
Cobberas, 3900
Bowmans Forest, 3735
Major Plains, 3725
Wallacedale, 3303
Kingower, 3517
Carisbrook, 3464
Barnadown, 3557
Stanhope South, 3623
Ripplebrook, 3818
Ripponlea, 3185
Redan, 3350
Mandurang, 3551
Sunshine West, 3020
Carina, 3512
Riachella, 3385
Barwon Heads, 3227
Pennyroyal, 3235
Plenty, 3090
Huon, 3695
Gazette, 3289
Separation Creek, 3221
Prairie, 3572
Pranjip, 3666
Balliang, 3340
Hopetoun, 3396
Hilgay, 3315
Meredith, 3333
Moglonemby, 3666
Tooborac, 3522
Yulecart, 3301
Dooboobetic, 3478
Tonimbuk, 3815
Diamond Creek, 3089
Cloverlea, 3822
Willowvale, 3360
Wingan River, 3891
Katamatite East, 3649
Wycheproof, 3527
Richmond North, 3121
Betley, 3472
Mckenzie Creek, 3401
Narre Warren East, 3804
Hollands Landing, 3875
Keilor East, 3033
Cardigan, 3352
Elevated Plains, 3461
Costerfield, 3523
Sawmill Settlement, 3723
Wombat Creek, 3888
Leigh Creek, 3352
Wal Wal, 3385
Fawkner, 3060
Yellingbo, 3139
Mockinya, 3401
Ranceby, 3951
Skibo, 3260
Framlingham East, 3265
Ebden, 3691
Chandlers Creek, 3890
Campbells Forest, 3556
Woodstock West, 3463
Terrick Terrick East, 3573
Spring Hill, 3444
Baxter, 3911
Fulham, 3851
Eaglehawk North, 3556
Caveat, 3660
W Tree, 3885
Woodvale, 3556
Kanya, 3387
Murrawee, 3586
Bentleigh East, 3165
Bennettswood, 3125
Mulgrave, 3170
Barkstead, 3352
Miralie, 3596
Wyndham Vale, 3024
Baranduda, 3691
Altona North, 3025
Parkville, 3052
Guys Forest, 3709
Curlewis, 3222
Kalkallo, 3064
Glengower, 3370
Drummartin, 3570
Emerald, 3782
Tesbury, 3260
Woodside North, 3874
Fish Creek, 3959
Mount Dryden, 3381
Surrey Hills North, 3127
Wombelano, 3409
Boosey, 3730
Toorongo, 3833
Pomborneit North, 3260
Gonn Crossing, 3579
Colignan, 3494
Merrijig, 3875
Ryanston, 3992
Murchison East, 3610
Simpsons Creek, 3888
Edgecombe, 3444
Malmsbury, 3446
Mewburn Park, 3859
Ailsa, 3393
Hazeldene, 3658
Nerrena, 3953
Tulkara, 3478
Cardinia, 3978
Clarinda, 3169
Seville, 3139
Eureka, 3350
Bass, 3991
Goon Nure, 3875
Eurack, 3251
Westmeadows, 3049
Kalkee, 3401
Crystal Creek, 3714
Kyabram, 3620
Fairley, 3579
Nar Nar Goon North, 3812
Glenhope East, 3522
Carrajung South, 3874
Baringhup West, 3463
Manorina, 3889
Longwarry, 3816
Simson, 3465
Ultima East, 3544
Arnold, 3551
Lawloit, 3418
Coojar, 3315
Bamganie, 3333
St Arnaud North, 3478
North Warrandyte, 3113
Hicksborough, 3995
Braybrook North, 3019
Thorpdale South, 3824
Mount Cole, 3377
Clydesdale, 3461
Wellsford, 3551
Reservoir, 3073
Heathwood, 3134
Nalangil, 3249
Bagshot, 3551
Speed, 3488
Chinangin, 3544
Ivanhoe East, 3079
Walmer, 3463
Woolsthorpe, 3276
Gilderoy, 3797
Heidelberg, 3084
Bellbrae, 3228
Karnak, 3401
Chadstone, 3148
Eskdale, 3701
Warrnambool West, 3280
Nowa Nowa, 3887
Wabonga, 3678
Lower Plenty, 3093
Camperdown, 3260
Cape Paterson, 3995
Laverton North, 3026
Heidelberg West, 3081
Invermay Park, 3350
Warracknabeal, 3393
Kergunyah, 3691
Charleroi, 3695
Trentham East, 3458
Carranballac, 3361
Barwite, 3722
Mcevoys, 3564
Waubra, 3352
Mentone, 3194
Kangaroo Flat, 3555
Elaine, 3334
Mysia, 3518
Ringwood, 3134
Kergunyah South, 3691
Anglers Rest, 3898
Noorat East, 3265
Yundool, 3727
Gisborne, 3437
Magpie, 3352
Lorquon, 3418
Appin South, 3579
Rippleside, 3215
Nurcoung, 3401
Stuart Mill, 3478
Collingwood North, 3066
Drumborg, 3304
Yuroke, 3063
Springfield, 3434
Glen Valley, 3898
Ellaswood, 3875
Toorloo Arm, 3909
Bookaar, 3260
Penshurst, 3289
Amphitheatre, 3468
Boolarra South, 3870
Shirley, 3373
Newtown, 3220
Wattle Creek, 3384
Eltham North, 3095
Campbelltown, 3364
Glen Creek, 3691
Wanalta, 3612
Harrietville, 3741
Torrita, 3490
Richmond, 3121
Buangor, 3375
Budgeree, 3870
Napoleons, 3352
Noorat, 3265
Wandin North, 3139
Beechworth, 3747
Armstrong Creek, 3217
Rokewood Junction, 3351
Richmond South, 3121
Tarrengower, 3463
Kings Park, 3021
Toombon, 3825
Garvoc, 3265
Watsonia North, 3087
Lake Moodemere, 3685
Wahring, 3608
Simpson, 3266
Dartmoor, 3304
Preston West, 3072
Lyal, 3444
Yarram, 3971
Fairy Dell, 3875
Glenluce, 3451
Wentworth, 3875
Yandoit Hills, 3461
Chesney Vale, 3725
Murrumbeena, 3163
Newmerella, 3886
Aubrey, 3393
Mitre, 3409
Nangeela, 3312
Eddington, 3472
Patyah, 3318
Capel Sound, 3940
Killingworth, 3717
Pomborneit East, 3249
Mirimbah, 3722
Burrumbeet, 3352
Logan, 3475
Broadford, 3658
Loch, 3945
Blackburn, 3130
Sassafras, 3787
Glenfyne, 3266
Leichardt, 3516
Pioneer Bay, 3984
Notting Hill, 3168
Glen Huntly, 3163
East Wangaratta, 3678
North Melbourne, 3051
Rosebud Plaza, 3939
Holmesglen, 3148
Koriella, 3714
Woorndoo, 3272
Gapsted, 3737
Bulgana, 3377
Cabanandra, 3888
Oaklands Junction, 3063
Massey, 3482
Kardella, 3951
Darraweit Guim, 3756
Tawonga, 3697
Sunbury, 3429
Samaria, 3673
Lockwood, 3551
Mount Bruno, 3675
Benloch, 3435
Ruby, 3953
Gormandale, 3873
Richmond East, 3121
Aireys Inlet, 3231
Mirboo East, 3870
Carrum Downs, 3201
Tahara, 3301
Mount Mitchell, 3352
Woolshed, 3747
Grangefields, 3335
Moormbool West, 3523
Mildura South, 3501
Wickliffe, 3379
Tallarook, 3659
Basalt, 3460
Wehla, 3518
Shepparton, 3630
Yarraberb, 3516
Ouyen, 3490
Wonnangatta, 3737
Manns Beach, 3971
Deer Park, 3023
Stony Creek, 3371
Kewell, 3390
Violet Town, 3669
Portarlington, 3223
Woorinen, 3589
Callawadda, 3387
Windsor, 3181
Swan Island, 3225
Glenormiston North, 3265
Hepburn Springs, 3461
Dunluce, 3472
Gerahmin, 3546
Eppalock, 3551
Ferntree Gully, 3156
Dartmouth, 3701
Inglewood, 3517
Narre Warren, 3805
Omeo, 3898
Fawkner North, 3060
Mount Scobie, 3620
North Geelong, 3215
Eldorado, 3746
Catani, 3981
Cambarville, 3779
Essendon, 3040
Berrys Creek, 3953
Kialla East, 3631
Mirboo South, 3956
Balintore, 3249
Mont Albert North, 3129
Woomelang, 3485
Breakaway Creek, 3303
Kamarooka, 3570
Safety Beach, 3936
Joyces Creek, 3462
The Patch, 3792
Driffield, 3840
Telangatuk East, 3401
Coopers Creek, 3825
Gorae West, 3305
Wyelangta, 3237
Tutye, 3490
Newham, 3442
Queensferry, 3984
Munro, 3862
Mcintyre, 3472
Croydon Hills, 3136
Greens Creek, 3381
Smokeytown, 3364
Whanregarwen, 3714
Edi, 3678
Cockatoo, 3781
Keilor Downs, 3038
Lake Eppalock, 3551
Allambee Reserve, 3871
Port Welshpool, 3965
Bayles, 3981
St Germains, 3620
Pelluebla, 3727
Sarsfield, 3875
Jan Juc, 3228
Ensay North, 3895
Wallan, 3756
Neerim North, 3832
Willatook, 3283
Bonnie Brook, 3335
Rocklyn, 3364
Kennett River, 3221
Biggara, 3707
Binginwarri, 3966
Frankston Heights, 3199
Moolap, 3224
Timboon, 3268
Buckley Swamp, 3301
Fitzroy, 3065
Burnewang, 3558
Meerlieu, 3862
Moggs Creek, 3231
Poolaijelo, 3312
Heathcote South, 3523
Sandy Creek, 3695
Heyfield, 3858
St Arnaud, 3478
Blackburn North, 3130
Pomonal, 3381
Berrybank, 3323
Straten, 3533
Yuulong, 3237
Chiltern Valley, 3683
Bolangum, 3381
Hampton East, 3188
Narbethong, 3778
Tennyson, 3572
Yan Yean, 3755
Malvern East, 3145
Glendonald, 3364
Campbells Bridge, 3381
Wattle Park, 3128
Bridgewater, 3516
Caldermeade, 3984
Mont Albert, 3127
Kanya, 3381
Diamond Hill, 3550
Nyah, 3594
Somerville, 3912
Mardan, 3953
Smythes Creek, 3351
Brunswick North, 3056
Benayeo, 3319
Eganstown, 3461
Bungador, 3260
Gerang Gerung, 3418
East Sale Raaf, 3852
Kurunjang, 3337
Allambee South, 3871
Durdidwarrah, 3342
The Pines, 3109
Haven, 3401
Moreland, 3058
Pinewood, 3149
Murchison North, 3610
Mount Richmond, 3305
Bundara, 3898
Waranga, 3616
Charlemont, 3217
Teddywaddy, 3525
Marungi, 3634
San Remo, 3925
Hughesdale, 3166
Waterholes, 3875
Wandana Heights, 3216
Hansonville, 3675
Dandenong South, 3175
Ozenkadnook, 3413
Sidonia, 3444
Balwyn East, 3103
Buln Buln East, 3821
Attwood, 3049
Lardner, 3821
Selby, 3159
Merrijig, 3723
Yaapeet, 3424
Tallandoon, 3701
Garfield, 3814
Merbein West, 3505
Denison, 3858
Lake Meran, 3579
Castle Creek, 3691
Talgarno, 3691
Dimboola, 3414
Mount Burnett, 3781
Osbornes Flat, 3691
Kialla West, 3631
Wye River, 3234
Mount Cameron, 3370
Yarck, 3719
Kelvin View, 3666
Tanybryn, 3249
Laang, 3265
Oakleigh, 3166
Wallington, 3221
Hotspur, 3303
Tylden South, 3444
Kialla, 3631
Chapel Flat, 3352
Lower Moira, 3639
Allestree, 3305
Bridgewater North, 3516
Glenlofty, 3469
Glenaroua, 3764
Loy Yang, 3844
Wilsons Promontory, 3960
Nelson, 3292
Epping, 3076
Goroke, 3412
Tresco West, 3584
Seaton, 3858
Mount Major, 3646
Boorhaman, 3678
Toolong, 3285
Spring Gully, 3550
Richmond Plains, 3518
Llanelly, 3551
Jeeralang Junction, 3840
Mountain Gate, 3156
Towaninny South, 3527
Brimin, 3685
Deer Park East, 3022
Boonah, 3235
Ercildoune, 3352
Wallup, 3401
Mount Napier, 3301
Addington, 3352
Granite Rock, 3875
Powelltown, 3797
Lindsay, 3312
Eltham, 3095
Ullina, 3370
Corinella, 3984
Krowera, 3945
Neerim East, 3831
Bonang, 3888
Buchan, 3885
Corunnun, 3249
Hamlyn Heights, 3215
Vite Vite, 3325
Springfield, 3544
Jackass Flat, 3556
Charlton, 3525
Nilma North, 3821
Byrneside, 3617
Moora, 3612
Clyde, 3978
Congupna, 3633
Reedy Dam, 3483
Eastern View, 3231
West Creek, 3992
Shepparton North, 3631
Koorool, 3860
Mordialloc, 3195
Arthurs Seat, 3936
Woodend, 3442
Bringenbrong, 3707
Dutson Downs, 3851
Koo Wee Rup North, 3981
Culla, 3315
Shepparton East, 3631
Sale, 3850
Lima South, 3673
Doctors Flat, 3895
Kanyapella, 3564
Traralgon South, 3844
Ripponhurst, 3286
Hernes Oak, 3825
Blind Bight, 3980
Horfield, 3567
Tungamah, 3728
Bungal, 3334
Ryans, 3875
Seaford, 3198
Wal Wal, 3381
Taggerty, 3714
Box Hill South, 3128
Moonambel, 3478
Coral Bank, 3691
Laburnum, 3130
Auburn, 3123
Balaclava, 3183
Muckleford South, 3462
Camberwell East, 3126
Warrenmang, 3478
Bael Bael, 3579
Corindhap, 3352
Ballarat West, 3350
Abbeyard, 3737
Chum Creek, 3777
Avoca, 3467
Wesburn, 3799
Wendouree, 3355
Pyalong, 3521
Ballapur, 3483
Noorinbee, 3890
Rangeview, 3132
Winnambool, 3546
Cornishtown, 3683
Narrung, 3597
Wool Wool, 3249
Bandiana, 3691
Bungeet, 3726
Kiewa, 3691
Blackburn South, 3130
Caulfield East, 3145
Kilcunda, 3995
Skenes Creek North, 3233
Nillahcootie, 3723
Rocky Point, 3377
Keysborough, 3173
Southland Centre, 3192
Jancourt, 3266
Wy Yung, 3875
Antwerp, 3414
Saint Helena, 3088
Bells Beach, 3228
Lal Lal, 3352
Norong, 3682
Chintin, 3756
Erica, 3825
Gritjurk, 3315
Knox City Centre, 3152
Altona East, 3025
Heywood, 3304
Flamingo Beach, 3851
Dandenong, 3175
Reedy Lake, 3579
Dunnstown, 3352
Venus Bay, 3956
Katunga, 3640
Flagstaff, 3465
Kenley, 3597
Callawadda, 3381
Bellarine, 3223
Traynors Lagoon, 3478
Baddaginnie, 3670
Mount Beckworth, 3363
Gnarwarre, 3221
Jarvis Creek, 3700
Charam, 3318
Rye, 3941
Drysdale, 3222
Durham Lead, 3352
Bambra, 3241
Glenlee, 3418
Yawong Hills, 3478
Burrowye, 3709
Glen Alvie, 3979
Normanville, 3579
Illawarra, 3381
Slaty Creek, 3478
Reservoir East, 3073
Mount Waverley, 3149
Learmonth, 3352
Forge Creek, 3875
Lucyvale, 3691
Wandella, 3579
Waranga, 3612
Nelse, 3699
Hartwell, 3124
Areegra, 3480
Albacutya, 3424
Lurg, 3673
Portland North, 3305
Bunguluke, 3527
Ascot Vale, 3032
Ventnor, 3922
Cashmore, 3305
Nintingbool, 3351
Bellfield, 3081
Glenloth, 3527
Briagolong, 3860
Bruthen, 3885
Moonlight Flat, 3465
Barwidgee, 3737
Mornington, 3931
Lynbrook, 3975
Tabilk, 3607
Neerim South, 3831
Morwell, 3840
Knockwood, 3723
Woodside, 3874
Devenish, 3726
Timor, 3465
Tarraville, 3971
Warrabkook, 3286
Grand Ridge, 3870
Golden Point, 3451
Big Hill, 3231
Exford, 3338
Heatherton, 3202
Red Bluff, 3695
Quarry Hill, 3550
Portland West, 3305
Menzies Creek, 3159
Tarnook, 3670
Brunswick, 3056
Timmering, 3561
Willung South, 3844
Strathkellar, 3301
Dunkirk, 3630
Trawalla, 3373
Bannerton, 3549
Churchill, 3842
Crib Point, 3919
Leongatha South, 3953
Lalor, 3075
Irrewillipe East, 3249
Milltown, 3304
Pine Grove, 3573
South Melbourne, 3205
Boinka, 3490
Litchfield, 3480
Burramboot, 3559
Harrow, 3317
Oxley, 3678
Narre Warren North, 3804
Winchelsea, 3241
Ballarat Central, 3350
Boweya, 3675
Avonmore, 3559
Miepoll, 3666
Natya, 3597
Glenlogie, 3469
Loddon Vale, 3575
Winchelsea South, 3241
Preston South, 3072
Seacombe, 3851
Cooriemungle, 3268
Merino, 3310
Torwood, 3821
Prahran East, 3181
Cobblebank, 3338
Robinvale Irrigation District Section B, 3549
Newborough, 3825
Raglan, 3373
Howqua Inlet, 3723
Kulwin, 3490
Tenby Point, 3984
Robinvale Irrigation District Section E, 3549
Nirranda East, 3268
Hallston, 3953
Huntingdale, 3166
Towaninny, 3527
Minjah, 3276
Diggers Rest, 3427
Stanley, 3747
Gorae, 3305
Glenlyon, 3461
Nulla Vale, 3435
Neds Corner, 3496
Barnawartha North, 3691
Bungeet West, 3726
Peechelba, 3678
Caulfield, 3162
Banksia Peninsula, 3875
Pine View, 3579
Carag Carag, 3623
Cape Bridgewater, 3305
Lochend, 3888
Lake Powell, 3597
Sebastopol, 3356
Gatum, 3407
Pimpinio, 3401
Kellalac, 3393
Mount Prospect, 3364
Flowerdale, 3658
Dysart, 3660
Taylor Bay, 3713
Moorabool, 3221
Greensborough, 3088
Kalimna, 3909
Cheltenham East, 3192
Ladys Pass, 3523
Deptford, 3875
Delahey, 3037
Carrajung South, 3844
Waldara, 3678
Glen Wills, 3898
Wulgulmerang East, 3885
Neereman, 3463
Lockwood South, 3551
Queenscliff, 3225
Leneva, 3691
Mirranatwa, 3294
Gil Gil, 3480
Buldah, 3890
Williamstown North, 3016
Tarnagulla, 3551
Beech Forest, 3237
Korrine, 3979
North Blackwood, 3458
Willung, 3847
Patho West, 3564
Mortlake, 3272
Brimpaen, 3401
Melton West, 3337
Irrewillipe, 3249
Bannockburn, 3331
Lake Hume Village, 3691
Delegate River, 3888
Staceys Bridge, 3971
Boomahnoomoonah, 3728
Wartook, 3401
Cochranes Creek, 3475
Kyneton South, 3444
Lake Bolac, 3351
Marlbed, 3483
Mcloughlins Beach, 3874
Callignee South, 3844
Sedgwick, 3551
Truganina, 3029
Piedmont, 3833
Castle Donnington, 3585
Willangie, 3485
Creek Junction, 3669
Grahamvale, 3631
Nayook, 3832
Moe South, 3825
Narrapumelap South, 3293
Molyullah, 3673
Mannerim, 3222
Brandy Creek, 3821
Maude, 3331
Sandy Point, 3959
Tatyoon, 3378
Glenthompson, 3293
Killara, 3691
Moorabbin Airport, 3194
Apollo Bay, 3233
Tallangatta Valley, 3701
Gowangardie, 3669
Buckley, 3240
Boigbeat, 3531
Myrniong, 3341
Wandiligong, 3744
Sunset Strip, 3922
Gardenvale, 3185
Bareena, 3220
Byaduk, 3301
Wallaloo East, 3387
Cargerie, 3334
Wurruk, 3850
Wairewa, 3887
Tarneit, 3029
Shallow Inlet, 3960
Amherst, 3371
Naringal East, 3277
Banyule, 3084
Gerangamete, 3249
North Road, 3187
Point Cook, 3030
Wychitella, 3525
Dingee, 3571
Budgee Budgee, 3862
Karingal Centre, 3199
Welshpool, 3966
Lilliput, 3682
Melwood, 3875
Woodfield, 3715
Hallora, 3818
Pittong, 3360
Warrong, 3283
Drumanure, 3636
Bacchus Marsh, 3340
Muckleford, 3451
Upwey, 3158
Glenorchy, 3385
Bridgewater On Loddon, 3516
Nug Nug, 3737
Laverton, 3028
Tooan, 3409
Kernot, 3979
Boweya North, 3675
North Bendigo, 3550
Thowgla Valley, 3707
Emu Flat, 3522
Tylden, 3444
Fairbank, 3951
Mildura, 3500
Waygara, 3888
Ky Valley, 3621
Londrigan, 3678
Malvern North, 3144
Duchembegarra, 3409
Joel South, 3384
Diggora West, 3561
Modewarre, 3240
Mannibadar, 3360
Carlton, 3053
Bowser, 3678
Winton North, 3673
Grampians, 3314
Sutton, 3530
Northcote, 3070
Dandenong North, 3175
Wonwondah, 3401
Mount Helen, 3350
Nagambie, 3608
Avenel, 3664
Chocolyn, 3260
Elmore, 3558
Horsham West, 3400
Faraday, 3451
Yarrawonga, 3730
Nungurner, 3909
Upper Lurg, 3673
Ardeer, 3022
Preston, 3072
Brunswick Lower, 3056
La Trobe University, 3086
Koallah, 3260
Jeeralang, 3840
Crowlands, 3377
Gheringhap, 3331
Jindivick, 3818
Gooram, 3666
Bunyip, 3815
Crossover, 3821
Hill End, 3825
Thalloo, 3825
Tottington, 3478
Barjarg, 3723
Berwick, 3806
Glendaruel, 3363
