id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"8911","3851","MONTGOMERY","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.051866","147.0713502","20505110129","20505110129","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8912","3851","MYRTLEBANK","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0664383","147.0168002","20505110127","20505110127","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8913","3851","PARADISE BEACH","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1992076","147.4033451","20505110001","20505110001","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8914","3851","PEARSONDALE","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1343526","147.0134889","20505110006","20505110006","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8915","3851","SEACOMBE","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1194501","147.4402167","20505110007","20505110007","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8916","3851","SEASPRAY","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.2936345","147.1467693","20505110011","20505110011","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8917","3851","SOMERTON PARK","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0976286","147.0973977","20505110325","20505110325","205051103","Sale","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8918","3851","STRADBROKE","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.2720244","147.0569376","20505110006","20505110006","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8919","3851","THE HEART","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1028369","147.1693375","20505110003","20505110003","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8920","3851","THE HONEYSUCKLES","VIC","147.084398","-38.035548","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.3529876","147.2190598","20505110010","20505110010","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","14.5889396667481","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20963","3852","EAST SALE","VIC","147.1414369","-38.10361729","Victoria Country 2","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1054","147.141","20505110013","20505110013","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8921","3852","EAST SALE RAAF","VIC","147.134356","-38.106731","SALE DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1054893","147.1233541","20505110013","20505110013","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20964","3852","SALE EAST RAAF","VIC","147.134356","-38.106731","Victoria Country 2","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1055","147.123","20505110013","20505110013","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8922","3853","SALE","VIC","146.059953","-38.095569","SALE DELIVERY CENTRE","Post Office Boxes","Updated 25-Mar-2020 SA3","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1026004","147.073027","20505110313","20505110313","205051103","Sale","20505","Wellington","205","Latrobe - Gippsland","2","2","4","4","Gippsland","165.838607788086","V2","PHN204","","Wellington","Parkes",""
"8923","3854","GLENGARRY","VIC","146.596877","-38.12413","GLENGARRY","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1352566","146.5637493","20504109804","20504109804","205041098","Yallourn North - Glengarry","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","3","3","Gippsland","44.4541969299316","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8924","3854","GLENGARRY NORTH","VIC","146.596877","-38.12413","GLENGARRY","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.088238","146.5749622","20504109812","20504109812","205041098","Yallourn North - Glengarry","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","3","Gippsland","44.4541969299316","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8925","3854","GLENGARRY WEST","VIC","146.596877","-38.12413","GLENGARRY","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.1520709","146.5245143","20504109804","20504109804","205041098","Yallourn North - Glengarry","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","3","3","Gippsland","44.4541969299316","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8926","3856","TOONGABBIE","VIC","146.672206","-38.063907","TOONGABBIE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0326139","146.5392256","20504109802","20504109802","205041098","Yallourn North - Glengarry","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","5","5","Gippsland","56.8328018188477","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8927","3857","COWWARR","VIC","146.694894","-38.018616","COWWARR","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0132354","146.6850587","20505110210","20505110210","205051102","Rosedale","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20965","3858","ARBUCKLE","VIC","146.8291658","-37.3690401","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.369","146.829","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20966","3858","BILLABONG","VIC","146.80983","-37.24480987","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.2589","146.828","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20967","3858","BURAGWONDUC","VIC","146.7706256","-37.49088696","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.4909","146.771","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20968","3858","CROOKAYAN","VIC","146.6214281","-37.48411474","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.4841","146.621","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8928","3858","DAWSON","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9680283","146.6951743","20505110131","20505110131","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8929","3858","DENISON","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0254826","146.8423556","20505110209","20505110209","205051102","Rosedale","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20969","3858","GILLUM","VIC","146.7352987","-37.7535504","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.7535","146.735","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8930","3858","GLEN FALLOCH","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.6691937","146.6472521","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20970","3858","GLENFALLOCH","VIC","146.6296585","-37.69372058","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.6692","146.647","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8931","3858","GLENMAGGIE","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9163753","146.7461215","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8932","3858","HEYFIELD","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9827396","146.7911606","20505110110","20505110110","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20971","3858","HOWITT PLAINS","VIC","146.685872","-37.20631423","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.2063","146.686","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8933","3858","LICOLA","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5735428","146.6245602","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8934","3858","LICOLA NORTH","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5148998","146.5518033","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20972","3858","REYNARD","VIC","146.6252375","-37.35595129","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.3559","146.625","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","831.340026855469","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20973","3858","SARGOOD","VIC","146.7389535","-37.58636148","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5864","146.739","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","644.624938964844","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8935","3858","SEATON","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9380632","146.684357","20505110131","20505110131","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8936","3858","TAMBORITHA","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.4334758","146.7101069","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8937","3858","WINNINDOO","VIC","146.576101","-37.821756","HEYFIELD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0598736","146.7629732","20505110210","20505110210","205051102","Rosedale","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20974","3858","WORROWING","VIC","146.7419767","-37.66889173","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.6689","146.742","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20975","3858","YANGOURA","VIC","146.5677589","-37.82195914","Victoria Country 3","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.822","146.568","20505110114","20505110114","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","758.849487304688","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8938","3859","MAFFRA WEST UPPER","VIC","146.848259","-37.886136","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8729822","146.817681","20505110108","20505110108","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8939","3859","MEWBURN PARK","VIC","146.848259","-37.886136","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9529871","146.9390043","20505110128","20505110128","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8940","3859","NEWRY","VIC","146.848259","-37.886136","NEWRY","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.905059","146.900704","20505110109","20505110109","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8941","3859","TINAMBA","VIC","146.848259","-37.886136","TINAMBA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9655346","146.919692","20505110119","20505110119","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8942","3859","TINAMBA WEST","VIC","146.848259","-37.886136","TINAMBA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9329967","146.8497352","20505110108","20505110108","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8943","3860","BOISDALE","VIC","146.805175","-37.571707","BOISDALE","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8840703","146.9945377","20505110107","20505110107","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8944","3860","BRIAGOLONG","VIC","146.805175","-37.571707","BRIAGOLONG","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.822072","147.0717292","20505110130","20505110130","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8945","3860","BUSHY PARK","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8381502","147.0030727","20505110130","20505110130","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8946","3860","COONGULLA","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8863058","146.7854467","20505110108","20505110108","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20976","3860","KOOROOL","VIC","146.9425755","-37.72619419","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.7262","146.943","20505110107","20505110107","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","478.816589355469","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8947","3860","MAFFRA","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9619053","146.9886238","20505110116","20505110116","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20977","3860","MONOMAK","VIC","146.8250006","-37.78389869","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.7239","146.793","20505110107","20505110107","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20978","3860","MOROKA","VIC","146.9388373","-37.48991548","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.4899","146.939","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1230.35021972656","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20979","3860","NAP NAP MARRA","VIC","146.8458785","-37.57861321","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5786","146.846","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8948","3860","NUNTIN","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.2243721","146.4301419","20504109630","20504109630","205041096","Morwell","20504","Latrobe Valley","205","Latrobe - Gippsland","2","2","3","3","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8949","3860","RIVERSLEA","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0032475","146.9457191","20505110119","20505110119","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","2","2","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20980","3860","TOOLOME","VIC","147.0534386","-37.61645458","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.6165","147.053","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"8950","3860","VALENCIA CREEK","VIC","146.805175","-37.571707","MAFFRA","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.8236211","146.9766789","20505110107","20505110107","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20981","3860","WOOLENOOK","VIC","147.0446286","-37.69783613","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.7295","147.062","20505110130","20505110130","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20982","3860","WRATHUNG","VIC","146.9492264","-37.59554693","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5955","146.949","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20983","3860","WRIXON","VIC","146.8512398","-37.68351367","Maffra","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.6835","146.851","20505110107","20505110107","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","1456.92687988281","V2","PHN204","Gippsland","Wellington","Gippsland","Rural"
"20984","3862","BUDGEE BUDGEE","VIC","147.130018","-37.55304411","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.5459","147.096","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8951","3862","CASTLEBURN","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.576172","147.179993","20502108223","20502108223","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8952","3862","COBBANNAH","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.705174","147.3162797","20502108224","20502108224","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20985","3862","COWA","VIC","147.1868903","-37.39966422","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.3889","147.18","20502108223","20502108223","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8953","3862","CROOKED RIVER","VIC","147.228456","-37.597551","DARGO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.3140719","147.1018714","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8954","3862","DARGO","VIC","147.228456","-37.597551","DARGO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.4619237","147.2510078","20502108223","20502108223","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8955","3862","HAWKHURST","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.419557","147.1189167","20502108223","20502108223","205021082","Bruthen - Omeo","20502","Gippsland - East","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20986","3862","HOLLANDS LANDING","VIC","147.4640889","-38.04993542","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.048","147.461","20505110002","20505110002","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8956","3862","LLOWALONG","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.9113511","147.0361627","20505110130","20505110130","205051101","Maffra","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"8957","3862","MEERLIEU","VIC","147.228456","-37.597551","STRATFORD LPO","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-38.0071158","147.3856872","20505110002","20505110002","205051100","Longford - Loch Sport","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","487.92578125","V2","PHN205","Murray","Wellington","Gippsland","Rural"
"20987","3862","MIOWERA","VIC","147.0748445","-37.4711505","Victoria Country 4","Delivery Area","Updated 6-Feb-2020","20505","Wellington","205","Latrobe - Gippsland","R3","-37.48","147.153","20505109901","20505109901","205051099","Alps - West","20505","Wellington","205","Latrobe - Gippsland","3","3","5","5","Gippsland","712.203674316406","V2","PHN205","Murray","Wellington","Gippsland","Rural"
